State_Name,State_Code,District_Name,District_Code,Block_Name,Block_Code,GP_Name,GP_Code,Latitude,Longitude,Location_OF_GP,Phase,throughput
MAHARASHTRA,27,THANE,517,KALYAN,4593,MHASKAL,194400,19.28712,73.2474,Mhaskal GP,1,26.56
MAHARASHTRA,27,THANE,517,KALYAN,4593,MHARAL,194399,19.24263,73.17206,Hharal GP,1,63.6
MAHARASHTRA,27,THANE,517,KALYAN,4593,MANIVLI,194397,19.26715,73.20824,Manivli GP,1,32.24
MAHARASHTRA,27,THANE,517,KALYAN,4593,NANDIVLI TARFE PANCHANAND,194396,19.19977,73.08522,Nandivli Tarfe Panchanand GP,1,28.48
MAHARASHTRA,27,THANE,517,KALYAN,4593,KUNDE,194395,19.27445,73.29385,Kunde GP,1,18.96
MAHARASHTRA,27,THANE,517,KALYAN,4593,KOSALE,194394,19.38072,73.26617,Kosale GP,1,36.72
MAHARASHTRA,27,THANE,517,KALYAN,4593,KOLE,194393,19.17011,73.08791,Kole GP,1,42.08
MAHARASHTRA,27,THANE,517,KALYAN,4593,KHONI,194392,19.1705,73.12047,Khoni GP,1,29.2
MAHARASHTRA,27,THANE,517,KALYAN,4593,KATAI,194390,19.16974,73.08194,Katai GP,1,40.16
MAHARASHTRA,27,THANE,517,KALYAN,4593,KAMBA,194389,19.24715,73.1988,Kamba GP,1,25.28
MAHARASHTRA,27,THANE,517,KALYAN,4593,KAKADPADA,194388,19.36996,73.27653,Kakadpada GP,1,33.92
MAHARASHTRA,27,THANE,517,KALYAN,4593,JAMBUL,194387,19.19968,73.24073,Jambul GP,1,15.2
MAHARASHTRA,27,THANE,517,KALYAN,4593,HEDUTANE,194386,19.16469,73.10284,Hedutane GP,1,17.92
MAHARASHTRA,27,THANE,517,KALYAN,4593,GURVLI,194385,19.32001,73.21366,Gurvli GP,1,27.04
MAHARASHTRA,27,THANE,517,KALYAN,4593,GOVELI,194384,19.26387,73.24001,Goveli GP,1,11.68
MAHARASHTRA,27,THANE,517,KALYAN,4593,GOLVALI,194383,19.21017,73.11662,Golvali GP,1,21.2
MAHARASHTRA,27,THANE,517,KALYAN,4593,GHOTSAI,194382,19.27773,73.22495,Ghotsai GP,1,21.6
MAHARASHTRA,27,THANE,517,KALYAN,4593,GHESAR,194381,19.15244,73.08524,Ghesar GP,1,27.12
MAHARASHTRA,27,THANE,517,KALYAN,4593,GHARIVALI,194380,19.18038,73.08424,Gharivali GP,1,28.56
MAHARASHTRA,27,THANE,517,KALYAN,4593,GERASE,194379,19.38694,73.27007,Gerase GP,1,26
MAHARASHTRA,27,THANE,517,KALYAN,4593,FALEGAON,194378,19.3234,73.26696,Falegaon GP,1,66.88
MAHARASHTRA,27,THANE,517,KALYAN,4593,DAVDI,194377,19.19668,73.11662,Davdi GP,1,33.28
MAHARASHTRA,27,THANE,517,KALYAN,4593,DAHIVLI,194376,19.3076,73.28295,Dahivali GP,1,46.64
MAHARASHTRA,27,THANE,517,KALYAN,4593,DAHAGAON,194375,19.22159,73.25999,Dahagaon GP,1,36.88
MAHARASHTRA,27,THANE,517,KALYAN,4593,BHOPAR,194374,19.18789,73.07362,Bhopar GP,1,39.76
MAHARASHTRA,27,THANE,517,KALYAN,4593,BEHERE,194372,19.35456,73.21801,Behere GP,1,36.56
MAHARASHTRA,27,THANE,517,KALYAN,4593,BAPSAI,194371,19.27291,73.26351,Bapai GP,1,33.44
MAHARASHTRA,27,THANE,517,KALYAN,4593,ASADE,194370,19.21237,73.10311,Asade GP,1,43.12
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,ZIDAKE,194234,19.4688,73.07828,Zidke GP,1,22.72
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VARET,194233,19.45112,73.08238,Varet GP,1,46.56
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VAJRESHWARI,194232,19.48832,73.02832,Vajreshwari GP,1,60
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VEHELE,194231,19.23536,73.06144,Vehele GP,1,55.76
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VEDHE,194230,19.45586,73.06264,Vedhe GP,1,53.12
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VANDRE,194229,19.35254,73.20174,Vandre GP,1,21.52
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VAL,194228,19.2655,73.04163,Val Gp,1,9.84
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VADVALI T.RAHUR,194227,19.40867,73.20405,Vadavali GP,1,25.68
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VADUNAVGHAR,194226,19.30218,73.01679,Vadunavghar GP,1,25.92
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VADPE,194225,19.34594,73.11363,Vadape GP,1,7.36
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,VADGAHR,194224,19.29346,73.01268,Vadghar GP,1,13.28
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,TALVALI,194223,19.34676,73.15854,Talavali GP,1,68.56
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,SURAI-SARANG,194222,19.22079,73.05795,Surai GP,1,116.16
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,SUPEGAON,194221,19.37967,73.07858,Supegav GP,1,30.8
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,SONALE,194220,19.28428,73.10972,Sonale GP,1,95.52
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,SHIROLE,194219,19.44233,73.15368,Shirole GP,1,20.8
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,SHELAR,194218,19.32136,73.06677,Shelar GP,1,99.68
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,SAVAD,194217,19.29907,73.15179,Savad GP,1,94.64
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,SARAVALI,194216,19.26654,73.09661,Sarvli GP,1,54.16
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,SAPE,194215,19.34568,73.15728,Sape GP,1,5.76
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,RAHUR,194214,19.3951,73.1781,Rahur GP,1,79.2
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,RAHANAL,194213,19.26676,73.02909,Rahanal GP,1,48.4
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PURNA,194212,19.25606,73.02608,Purna Gp,1,53.2
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PUNDAS,194211,19.37439,73.1168,Pundas GP at Khaling Kh,1,78.16
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PISE,194210,19.30472,73.15153,Pise GP,1,35.84
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PIMPALNER,194209,19.24406,73.06805,Pimpalner GP,1,14.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PIMPALGHAR-RANJANOLI,194208,19.2667,73.08789,Pimpalghar Rajnoli GP,1,56.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PIMPLAS,194207,19.24615,73.07283,Pimplas GP,1,135.76
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PILANZE,194206,19.38562,73.0649,Pilanze GP,1,14.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PAYE,194205,19.31982,72.95449,Paye GP,1,34.96
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PARIVALI,194204,19.35464,73.06543,GP at Kolivali,1,26.16
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PALAKHANE,194203,19.42444,73.08804,Palkhane GP,1,107.84
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PAIGAON,194202,19.32543,72.97685,Paigaon GP,1,32.24
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PAHARE,194201,19.45226,73.09319,Pahare GP,1,26.56
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PADGHA,194200,19.36717,73.17462,Padgha GP,1,47.28
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,PACHCHAPUR,194199,19.45396,73.17226,Pachharpur GP,1,103.84
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,OVALI,194198,19.25552,73.05453,Ovali GP,1,24.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,NIVALI,194197,19.37082,73.08862,Nivali GP,1,59.52
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,NIMBAVALI,194196,19.32912,73.0968,Nimbavali GP,1,30.48
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,NANDKAR,194195,19.30751,73.16109,Nandkar GP,1,23.44
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,NANDITHANE,194194,19.39559,73.08051,Nandithane GP,1,27.76
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MORANI,194193,19.493,73.14777,Morani GP,1,88.96
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MOHILI,194192,19.42553,73.06313,Mohili GP,1,55.68
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MOHANDOOL,194191,19.4299,73.19036,Mohandul GP,1,32.8
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MAHALUNGE,194190,19.47449,73.04855,Mahalnge GP,1,38.24
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MANKOLI,194189,19.2389,73.04478,Mankoli GP,1,39.84
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MALODI,194188,19.31179,72.97906,Malodi GP,1,22
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MALBIDI,194187,19.41903,73.07311,Malbidi GP,1,294.64
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MAINDE,194186,19.46998,73.17906,Mainde GP,1,34.08
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,MAHAPOLI,194185,19.40618,73.08582,Mahapoli GP,1,76.16
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,LONAD,194184,19.28852,73.1358,Lonad GP,1,45.92
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,LAP BU.,194183,19.40405,73.13699,Lap BK GP,1,41.44
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,LAMAJ,194182,19.38679,73.08081,Lamaj GP,1,307.12
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,LAKHIVALI,194181,19.3485,73.01316,Lakhivali GP,1,77.92
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KUSAPUR,194180,19.49566,73.14527,Kusapur GP,1,86.48
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KURUND,194179,19.3672,73.16286,Kurund-GP,1,145.36
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KUNDE,194178,19.47801,73.13377,Kunde GP,1,14.96
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KUKASE,194177,19.33438,73.14512,Kukase GP,1,26.72
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KUHE,194176,19.37698,72.98933,Kuhe GP,1,17.84
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KOSHIMBE,194175,19.41548,73.10988,Koshimbe GP,1,21.28
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KOPAR,194174,19.25395,73.02055,Kopar GP,1,40.48
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KON,194173,19.24788,73.10522,Kon GP,1,64.56
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHONI,194172,19.30564,73.05119,Khoni GP,1,39.12
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHARIVALI,194171,19.45976,73.11269,Kharivali GP,1,58.96
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHARBAO,194170,19.2938,72.9959,Kharbao-GP,1,40.16
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHANIVALI,194169,19.41093,73.21914,Khanivali GP,1,15.68
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHANDVAL,194168,19.31933,73.14745,Khandwal GP,1,28.32
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHAMBALE,194167,19.43097,73.14931,Khambale GP,1,19.2
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHALING BU.,194166,19.38127,73.14822,Khaling GP,1,22.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHADKI,194165,19.40211,72.98837,Khadki GP,1,29.76
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KEVANI,194164,19.27291,73.0059,Kevani GP,1,32.96
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KELHE,194163,19.47056,73.19564,Kelhe GP,1,31.36
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KAWAD,194162,19.35274,73.07695,Kawad KH GP,1,44.24
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KATAI,194161,19.3071,73.04594,Katai GP,1,103.36
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KASHELI,194160,19.23615,73.01462,Kasheli GP,1,40.32
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KASANE,194159,19.40366,73.23895,Kasane-GP,1,40.4
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KARIVALI,194158,19.29655,73.03951,Karivali GP,1,26.64
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KANDALI,194157,19.38849,73.23093,Kandali-GP,1,18.48
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KAMBE,194156,19.31121,73.03658,Kambe GSM BTS,1,27.68
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KALWAR,194155,19.28284,73.0257,Kalwa GP,1,20.56
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KALHER,194154,19.24679,73.01716,Kalher GP,1,14
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,JOO-NANDURKHI,194153,19.31896,73.02625,Joonadurkhi GP,1,29.52
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,GUNDAVALI,194152,19.25189,73.03785,Gundavali GP,1,10.72
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,GOVE,194151,19.25177,73.08975,Gove GP,1,37.68
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,GORSAI,194150,19.32524,73.07829,Gorsai GP,1,28.32
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,GHOTGAON,194149,19.46511,73.04895,Ghotgaon GP,1,79.2
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,GANESHAPURI,194148,19.50016,73.01297,Ganeshpuri GP,1,25.84
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,GANE-PHIRANGPADA,194147,19.31504,72.99868,Gane GP,1,58.72
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,EKSAL,194146,19.50927,73.15274,Eksal GP at Saigaon,1,14
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DUNGE,194145,19.28984,73.01433,Dunge GP,1,55.52
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DUGAD,194144,19.44004,73.06501,Gugad GP,1,24.24
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DUDHANI,194143,19.49084,73.16457,Dudhani GP at Vape,1,20.4
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DOHOLE,194142,19.37968,73.20827,Dohole GP,1,48.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DIVE-ANJUR,194141,19.22768,73.02996,Dive (Anjur) GP,1,30.56
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DIVE,194140,19.27218,73.00497,Dive (Kevani) GP,1,40.24
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DIGHASHI,194139,19.477,73.10594,Dighashi GP,1,41.2
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DAMANGAON,194138,19.34617,73.10404,Dhamangaon GP,1,43.68
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DAPODE,194137,19.24581,73.03915,Dapode GP,1,36.8
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,DABHAD,194136,19.43884,73.13637,Dabhad GP,1,28.4
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,CHINCHAVALI T.KUNDE,194135,19.49363,73.13241,Chinchavali GP,1,87.76
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,KHANDPE,194134,19.35762,73.11709,Khandape GP at Chinchavali,1,42.08
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,CHIMBIPADA,194133,19.37993,73.00594,Chimbipada GP,1,18.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,CHAVE,194132,19.38653,73.10481,Chave GP,1,31.84
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,CHANE,194131,19.44653,73.10364,Chane GP,1,23.12
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,BORIVALI T.RAHUR,194130,19.37229,73.17657,Borivali Taraf Rahur GP,1,19.12
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,BHOKARI,194129,19.39241,73.20251,Bhokari GP,1,22.08
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,BHINAR,194128,19.3264,73.09256,Bhinar GP,1,73.28
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,BHARODI,194127,19.21268,73.05084,Bharodi GP,1,18.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,BHADANE,194126,19.35526,73.17786,Badhane GP,1,51.44
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,BAPGAON,194125,19.28073,73.15109,Bapgaon GP at Devrung,1,33.52
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,AAVLE,194124,19.43167,73.09159,Aavle GP,1,22.88
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,ASNOLI,194123,19.42781,73.08072,Asnoli GP at Manivali,1,9.28
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,ANJUR,194122,19.21401,73.03875,Anjur GP,1,32.16
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,ANGAON,194121,19.37113,73.0799,Anagaon GP,1,50.8
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,AMBADI,194120,19.4721,73.08861,Ambadi GP,1,25.76
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,AMANE,194119,19.31568,73.15901,Amne GP,1,29.12
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,ALIMGHAR,194118,19.20445,73.03581,Alimghar GP,1,81.6
MAHARASHTRA,27,THANE,517,BHIWANDI,4590,AKLOLI,194117,19.49487,73.03675,Akloli GP,1,78.16
Maharashtra,27,Thane,517,Vasai,4601,KHOCHIVADE,256473,19.34119,72.82472,Khochivad GP,2,82
Maharashtra,27,Thane,517,Vasai,4601,TARKHAD,256472,19.35995,72.79826,TARKHAD GP,2,31.04
Maharashtra,27,Thane,517,Vasai,4601,TIVARI,256471,19.36979,72.86195,TIVARI GP,2,34.8
Maharashtra,27,Thane,517,Vasai,4601,TOKARE,256470,19.47049,72.88039,TOKARE GP,2,23.52
Maharashtra,27,Thane,517,Vasai,4601,KHAARDI,256469,19.50547,72.87461,Khaardi GP,2,14.88
Maharashtra,27,Thane,517,Vasai,4601,VASALAI,256468,19.35995,72.79826,VASALAI GP,2,4.96
Maharashtra,27,Thane,517,Vasai,4601,RANGAV,256467,19.35995,72.79826,RANGAV GP,2,52.48
Maharashtra,27,Thane,517,Vasai,4601,TEMBHI,256466,19.4616,72.77899,TEMBHI GP,2,13.52
Maharashtra,27,Thane,517,Jawhar,4592,JAMASAR,255355,19.9677,73.23562,JAMASAR GP,2,37.36
Maharashtra,27,Thane,517,Jawhar,4592,BARWADPADA,255354,20.0586,73.15032,BARWADPADA GP,2,77.92
Maharashtra,27,Thane,517,Vikramghad,4602,WAKI,255353,19.7619,73.15613,Waki GP,2,350.56
Maharashtra,27,Thane,517,Vikramghad,4602,NAGZARI,255352,19.80676,73.09356,Nagzari GP,2,69.2
Maharashtra,27,Thane,517,Vikramghad,4602,MAN,255351,19.78263,73.08176,Man GP,2,93.52
Maharashtra,27,Thane,517,Vikramghad,4602,AMBIVALI,255350,19.72065,73.02553,Ambivali GP,2,31.84
Maharashtra,27,Thane,517,Shahapur,4597,ANDAD,255339,19.42142,73.34566,Andad-GP,2,231.6
Maharashtra,27,Thane,517,Shahapur,4597,CHARIV,255338,19.43306,73.5041,Chariv-GP,2,55.36
Maharashtra,27,Thane,517,Vasai,4601,USGAON,241517,19.46784,72.93078,USGAON GP,2,58.8
Maharashtra,27,Thane,517,Dahanu,4591,TADIYALE,241516,19.96536,72.70885,TADIYALE,2,71.04
Maharashtra,27,Thane,517,Dahanu,4591,POKHARAN,241512,19.94378,72.7013,POKHRAN,2,109.44
Maharashtra,27,Thane,517,Shahapur,4597,NANDVAL,241509,19.33745,73.42915,Nandval-GP,2,65.68
Maharashtra,27,Thane,517,Mokhada,4594,MORHANDA,241508,19.9585,73.40739,Morhanda-GP,2,49.52
Maharashtra,27,Thane,517,Vikramghad,4602,KARHE-TALAWALI,241500,19.90628,73.11436,GP at Talavli,2,46.48
Maharashtra,27,Thane,517,Shahapur,4597,KALBHONDE,241499,19.57769,73.5632,Kalbhonde-GP,2,28.64
Maharashtra,27,Thane,517,Dahanu,4591,GUNGWADA,241498,19.95354,72.68831,GUNGWADA,2,38.24
Maharashtra,27,Thane,517,Vikramghad,4602,BHOPOLI - GHANEGHAR,241497,19.76515,72.98866,Bhopoli GP,2,47.52
Maharashtra,27,Thane,517,Dahanu,4591,DHUMKET,241496,19.95271,72.72307,DHUMKET,2,29.92
Maharashtra,27,Thane,517,Dahanu,4591,D. DAHANU,241494,19.96579,72.70875,D. DAHANU,2,45.2
Maharashtra,27,Thane,517,Murbad,4595,BRAHMANGAON,241492,19.28665,73.36206,Bramangaon GP,2,19.84
Maharashtra,27,Thane,517,Vikramghad,4602,VIKRAMGAD,194974,19.7977,73.09434,Vikramgad GP,2,63.36
Maharashtra,27,Thane,517,Vikramghad,4602,WEHELPADA,194973,19.85154,73.1041,Wehelpada GP,2,70
Maharashtra,27,Thane,517,Vikramghad,4602,VEDHE,194972,19.78103,72.9924,Vedhe GP,2,66.4
Maharashtra,27,Thane,517,Vikramghad,4602,VASURI,194971,19.7021,73.075,Vasuri GP,2,45.92
Maharashtra,27,Thane,517,Vikramghad,4602,UTAVALI,194969,19.71267,73.10315,Utavli GP,2,38.08
Maharashtra,27,Thane,517,Vikramghad,4602,UPARALE,194968,19.79487,73.03526,Uprale GP,2,15.44
Maharashtra,27,Thane,517,Vikramghad,4602,TETAVALI,194967,19.78985,73.05551,Tetvali GP,2,24.88
Maharashtra,27,Thane,517,Vikramghad,4602,TALAWADA,194966,19.90727,73.01057,Talwade GP,2,27.28
Maharashtra,27,Thane,517,Vikramghad,4602,SUKSALE,194964,19.80842,73.11453,Suksale GP,2,67.52
Maharashtra,27,Thane,517,Vikramghad,4602,SARSHI,194963,19.90483,73.0289,Sarashi GP Barafpade,2,27.76
Maharashtra,27,Thane,517,Vikramghad,4602,SAVADE,194962,19.79086,73.07491,Savade GP,2,68.64
Maharashtra,27,Thane,517,Vikramghad,4602,SAKHARE,194961,19.8146,73.16875,Sakhare GP,2,49.6
Maharashtra,27,Thane,517,Vikramghad,4602,ONDE,194960,19.77326,73.09056,Onde GP,2,67.04
Maharashtra,27,Thane,517,Vikramghad,4602,MOHO BK.,194958,19.74486,73.05501,Moho BK GP,2,40.72
Maharashtra,27,Thane,517,Vikramghad,4602,MHASROLI,194957,19.73238,72.99635,Mhasroli GP,2,38.32
Maharashtra,27,Thane,517,Vikramghad,4602,MALWADA,194956,19.73162,73.152338,Malwada GP,2,27.28
Maharashtra,27,Thane,517,Vikramghad,4602,KARSUD,194954,19.81144,72.99517,Karsud GP,2,32
Maharashtra,27,Thane,517,Vikramghad,4602,KURNZE,194953,19.73152,73.01428,Kurnze GP,2,35.68
Maharashtra,27,Thane,517,Vikramghad,4602,KONDGOAN,194952,19.8098,72.97552,Kondgaon GP,2,78.64
Maharashtra,27,Thane,517,Vikramghad,4602,KHUDED,194951,19.8427,73.15807,Mahale pada at Khuded GP,2,54.72
Maharashtra,27,Thane,517,Vikramghad,4602,KHOSTE,194950,19.73606,73.13226,Khoste GP,2,32.24
Maharashtra,27,Thane,517,Vikramghad,4602,KHADAKI,194949,19.87956,73.02631,Khadki GP,2,25.28
Maharashtra,27,Thane,517,Vikramghad,4602,KEV,194948,19.72481,72.97818,Kev GP,2,20.16
Maharashtra,27,Thane,517,Vikramghad,4602,KEGAWA,194947,19.8373,73.09395,Kegawa GP at Balapur,2,98.64
Maharashtra,27,Thane,517,Vikramghad,4602,KASA BK.,194946,19.9197,73.04638,Kasa BK GP,2,25.12
Maharashtra,27,Thane,517,Vikramghad,4602,JAMBHA,194945,19.78316,73.15954,Jamba GP at Pochade,2,3.68
Maharashtra,27,Thane,517,Vikramghad,4602,INDGOAN,194944,19.69915,73.04786,Indgaon GP,2,22.88
Maharashtra,27,Thane,517,Vikramghad,4602,DOLHARI KH.,194943,19.8216,73.05632,Dolhari KH GP,2,56.24
Maharashtra,27,Thane,517,Vikramghad,4602,DOLHARI BK.,194942,19.83351,73.02879,Dolhari BK GP,2,25.12
Maharashtra,27,Thane,517,Vikramghad,4602,DEHARJE,194941,19.77147,73.05591,Deherje GP,2,32.88
Maharashtra,27,Thane,517,Vikramghad,4602,DADADE,194940,19.84623,73.04383,Dadade GP,2,51.44
Maharashtra,27,Thane,517,Vikramghad,4602,CHINCHGHAR,194939,19.76744,73.00265,Pachmad chinchaghar,2,48.64
Maharashtra,27,Thane,517,Vikramghad,4602,CHABKE TALAWALI,194938,19.78866,72.97978,Talavali GP,2,33.76
Maharashtra,27,Thane,517,Vikramghad,4602,BORANDE,194937,19.75258,72.96725,Borande GP,2,39.52
Maharashtra,27,Thane,517,Vikramghad,4602,BANDHAN,194935,19.78535,73.03889,Bandhan GP,2,60.64
Maharashtra,27,Thane,517,Vikramghad,4602,ALONDE,194933,19.7327,73.07539,Alonde GP,2,113.84
Maharashtra,27,Thane,517,Vikramghad,4602,AMBEGHAR TARFE DHARAMPUR,194932,19.93521,73.05523,Ambeghar GP at Dhamani,2,44.32
Maharashtra,27,Thane,517,Vasai,4601,TILHAR,194925,19.42507,72.97189,TILHAR GP,2,54.56
Maharashtra,27,Thane,517,Vasai,4601,SHIVANSAI,194924,19.47024,72.91858,SHIVANSAI GP,2,31.2
Maharashtra,27,Thane,517,Vasai,4601,SHIRAVLI,194923,19.45955,72.95544,SHIRVALI GP,2,9.04
Maharashtra,27,Thane,517,Vasai,4601,SAIVAN,194921,19.48059,72.98588,SAIVAN GP,2,21.44
Maharashtra,27,Thane,517,Vasai,4601,SATPALE,194920,19.43206,72.77859,SATPALE GP,2,20.16
Maharashtra,27,Thane,517,Vasai,4601,SAKVAR,194915,19.5458,72.91905,SAKVAR GP,2,32.64
Maharashtra,27,Thane,517,Vasai,4601,POMAN,194913,19.34581,72.92014,POMAN GP,2,35.12
Maharashtra,27,Thane,517,Vasai,4601,PAROL,194911,19.45945,72.94579,PAROL GP,2,13.12
Maharashtra,27,Thane,517,Vasai,4601,PALI,194909,19.34459,72.83492,PALI GP,2,24.08
Maharashtra,27,Thane,517,Vasai,4601,NAGLE,194904,19.31131,72.94638,NAGLE GP,2,17.44
Maharashtra,27,Thane,517,Vasai,4601,MEDHE-VADGHAR,194902,19.49745,72.97929,Medhe GP,2,58.88
Maharashtra,27,Thane,517,Vasai,4601,MALJIPADA,194899,19.32681,72.88817,Juchandra GP,2,20.8
Maharashtra,27,Thane,517,Vasai,4601,MAJIVLI-DEPIVLI,194898,19.44376,72.95866,PAROL GP,2,46.8
Maharashtra,27,Thane,517,Vasai,4601,KHANIVDE,194893,19.49655,72.91124,Khanivde GP,2,34.64
Maharashtra,27,Thane,517,Vasai,4601,KARANJON,194887,19.44569,72.97063,Karajon GP,2,15.12
Maharashtra,27,Thane,517,Vasai,4601,KALAMB,194883,19.40214,72.76778,Kalamb GP,2,23.12
